,id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
266,15,4301,94.915392,59.822820,0.776372,4427,74.001374,0.801230,257.607,0.814449,1.586608,1
267,1015,6702,151.208148,57.802459,0.924050,6871,92.375600,0.512346,350.610,0.685118,2.615947,1
268,2015,6935,156.833139,57.415941,0.930577,7181,93.967634,0.502536,364.511,0.655896,2.731526,1
269,3015,5118,136.735098,48.747835,0.934290,5295,80.724470,0.640471,308.518,0.675693,2.804947,1
270,4015,6445,117.881034,71.807298,0.793055,6552,90.587134,0.585058,310.237,0.841483,1.641630,0
271,5015,6411,155.956197,53.272612,0.939850,6575,90.347876,0.593391,348.786,0.662243,2.927512,1
272,6015,6140,155.780301,52.137002,0.942331,6373,88.417706,0.802614,348.347,0.635849,2.987903,1
273,7015,6188,155.915177,51.172950,0.944605,6305,88.762640,0.706554,343.228,0.660077,3.046828,1
274,8015,6288,127.896391,64.024808,0.865679,6511,89.476982,0.663851,317.716,0.782788,1.997607,0
275,9015,6028,158.142717,49.504636,0.949741,6222,87.607579,0.525728,349.994,0.618389,3.194503,1
276,10015,5129,148.702626,44.824886,0.953485,5328,80.811173,0.640485,323.487,0.615927,3.317412,1
277,11015,4390,142.234699,40.019082,0.959602,4511,74.763103,0.623757,306.037,0.589015,3.554172,1
278,12015,8858,155.950213,73.232511,0.882885,9108,106.199604,0.737429,375.482,0.789528,2.129522,0
279,13015,7142,141.308524,65.180188,0.887264,7287,95.359723,0.594226,340.595,0.773665,2.167967,0
280,14015,8991,160.183691,72.801379,0.890753,9426,106.993910,0.567220,387.844,0.751110,2.200284,0
281,15015,9985,170.045925,76.128965,0.894186,10314,112.753257,0.637002,409.598,0.747898,2.233656,0
282,16015,8202,155.559898,68.509821,0.897798,8477,102.191540,0.806966,369.452,0.755116,2.270622,0
283,17015,9218,166.602961,71.754768,0.902498,9417,108.336153,0.564932,392.844,0.750596,2.321838,0
284,18015,6706,146.533085,59.151624,0.914903,7064,92.403162,0.602949,424.130,0.468463,2.477245,0
285,16,3393,84.058480,52.951486,0.776647,3477,65.727481,0.688515,224.485,0.846095,1.587462,1
286,1016,5506,136.250637,52.081389,0.924060,5641,83.728471,0.523932,313.105,0.705775,2.616110,1
287,2016,6774,154.606571,56.600291,0.930579,6958,92.870473,0.740328,355.088,0.675123,2.731551,1
288,3016,5567,142.786133,50.904598,0.934292,5742,84.191000,0.678820,325.026,0.662209,2.804975,1
289,4016,6197,151.287276,52.767710,0.937200,6362,88.827166,0.681813,341.814,0.666518,2.867043,1
290,5016,6949,163.209784,55.748894,0.939853,7212,94.062435,0.716466,370.404,0.636474,2.927588,1
291,6016,8374,144.111847,75.883183,0.850139,8492,103.257484,0.640998,359.134,0.815887,1.899128,0
292,7016,5361,145.330710,47.698052,0.944607,5501,82.618625,0.481585,320.431,0.656125,3.046890,1
293,8016,6238,158.888290,51.050286,0.946979,6406,89.120527,0.523894,349.689,0.641049,3.112388,1
294,9016,5422,149.539119,46.811300,0.949741,5546,83.087332,0.687722,328.350,0.631968,3.194509,1
295,10016,8479,150.267620,73.102073,0.873692,8715,103.902830,0.626404,367.181,0.790304,2.055586,0
296,11016,9290,158.557302,75.963045,0.877766,9626,108.758427,0.669116,388.095,0.775085,2.087295,0
297,12016,9577,162.358429,76.241253,0.882887,9903,110.425609,0.668692,401.791,0.745485,2.129535,0
298,13016,6715,136.800961,63.100796,0.887265,6851,92.465148,0.711938,326.787,0.790181,2.167975,0
299,14016,9389,162.896748,74.033996,0.890755,9530,109.336390,0.663487,387.359,0.786325,2.200297,0
300,15016,9014,161.283113,72.205152,0.894188,9419,107.130674,0.567990,389.388,0.747072,2.233679,0
301,16016,8688,159.872398,70.408013,0.897801,8939,105.175592,0.758910,378.864,0.760612,2.270656,0
302,17016,7815,153.134133,65.953284,0.902500,8062,99.751527,0.544069,361.675,0.750761,2.321858,0
303,18016,8240,161.862326,65.332356,0.914923,8402,102.427993,0.792308,376.070,0.732149,2.477522,0
304,17,3475,84.581148,53.191205,0.777504,3539,66.516971,0.652215,221.295,0.891706,1.590134,1
305,1017,5963,142.525057,54.475289,0.924073,6124,87.133962,0.593333,327.682,0.697862,2.616325,1
306,2017,7126,159.156269,58.265169,0.930580,7328,95.252848,0.502893,359.733,0.691983,2.731585,1
307,3017,5908,146.911660,52.370150,0.934305,6079,86.731189,0.485057,333.601,0.667107,2.805256,1
308,4017,6306,153.970960,53.701257,0.937206,6502,89.604958,0.747511,343.732,0.670693,2.867176,1
309,5017,6520,157.232183,53.706580,0.939855,6652,91.112688,0.703192,349.414,0.671084,2.927615,1
310,6017,7853,139.829368,73.549529,0.850488,7994,99.993751,0.705000,348.382,0.813081,1.901159,0
311,7017,5926,152.209199,49.954758,0.944609,6056,86.863212,0.506669,336.169,0.658956,3.046941,1
312,8017,6215,158.469798,50.912158,0.946986,6363,88.956078,0.511312,349.135,0.640714,3.112612,1
313,9017,5987,157.862391,49.413029,0.949749,6112,87.309136,0.452498,345.119,0.631657,3.194752,1
314,10017,9210,156.516474,76.135694,0.873715,9437,108.289132,0.639583,385.093,0.780438,2.055757,0
315,11017,8258,149.070236,71.417852,0.877767,8463,102.539808,0.785877,359.562,0.802670,2.087297,0
316,12017,9097,158.155884,74.266043,0.882893,9364,107.622768,0.595042,383.044,0.779131,2.129585,0
317,13017,9149,159.740028,73.681015,0.887267,9410,107.929924,0.597271,386.187,0.770883,2.167994,0
318,14017,7484,145.895068,66.306939,0.890755,7635,97.616212,0.578049,347.145,0.780408,2.200299,0
319,15017,8568,156.766534,70.180616,0.894196,8807,104.446716,0.565097,375.933,0.761848,2.233758,0
320,16017,9894,169.782713,74.772302,0.897802,10112,112.238282,0.590299,403.819,0.762445,2.270663,0
321,17017,6578,139.846861,60.230021,0.902502,6712,91.517046,0.634085,327.591,0.770264,2.321880,0
322,18017,6514,143.962876,58.102197,0.914939,6700,91.070755,0.607649,332.388,0.740913,2.477753,0
323,18,4577,98.358549,60.753330,0.786436,4652,76.338833,0.591726,259.184,0.856198,1.618982,1
324,1018,4931,128.899854,49.265401,0.924080,5067,79.236003,0.632179,293.021,0.721684,2.616438,1
325,2018,6370,149.655051,54.782446,0.930592,6516,90.058514,0.750029,341.062,0.688149,2.731807,1
326,3018,5309,139.278684,49.644905,0.934317,5494,82.216961,0.600566,317.665,0.661125,2.805498,1
327,4018,6710,158.692105,55.347227,0.937208,6865,92.430716,0.459432,355.633,0.666697,2.867210,1
328,5018,5155,138.996576,47.477282,0.939856,5275,81.015738,0.492077,312.692,0.662529,2.927644,1
329,6018,5530,146.239818,48.943194,0.942333,5698,83.910754,0.762759,326.845,0.650506,2.987950,1
330,7018,6099,155.218794,50.941995,0.944610,6256,88.122006,0.713333,346.081,0.639901,3.046971,1
331,8018,5953,155.624509,49.996985,0.946989,6177,87.060870,0.464099,357.547,0.585167,3.112678,1
332,9018,7000,170.170083,53.263445,0.949753,7197,94.406974,0.519905,373.722,0.629811,3.194876,1
333,10018,6322,164.414044,49.552419,0.953502,6450,89.718562,0.589684,355.063,0.630164,3.317982,1
334,11018,5819,125.427354,60.090569,0.877768,6064,86.075437,0.651770,322.041,0.705076,2.087305,0
335,12018,8742,154.527514,72.556926,0.882911,8933,105.501944,0.710732,370.802,0.798981,2.129742,0
336,13018,8404,153.512231,70.807866,0.887269,8637,103.442279,0.570459,369.359,0.774103,2.168011,0
337,14018,6555,136.283346,61.937866,0.890758,6681,91.356911,0.580088,326.379,0.773282,2.200324,0
338,15018,7919,150.994289,67.595263,0.894200,8059,100.413067,0.805267,356.733,0.781976,2.233800,0
339,16018,8633,158.739874,69.908182,0.897804,8816,104.842153,0.737611,374.846,0.772086,2.270691,0
340,17018,7757,152.353746,65.614840,0.902507,7928,99.380678,0.587429,356.661,0.766289,2.321940,0
341,18018,6730,147.293424,59.445801,0.914941,6909,92.568365,0.726703,343.303,0.717579,2.477777,0
342,19,3028,81.277552,49.167362,0.796277,3114,62.091621,0.753609,211.667,0.849297,1.653079,1
343,1019,6253,145.683441,55.679251,0.924082,6394,89.227613,0.614002,329.624,0.723204,2.616476,1
344,2019,6634,153.697761,56.262137,0.930592,6855,91.905773,0.734906,350.870,0.677162,2.731815,1
345,3019,6338,151.622973,54.044625,0.934318,6485,89.832022,0.506959,342.314,0.679693,2.805514,1
346,4019,6484,155.340049,54.174218,0.937217,6609,90.860801,0.482440,348.286,0.671708,2.867417,1
347,5019,6401,155.915735,53.253765,0.939862,6585,90.277385,0.604781,350.233,0.655758,2.927788,1
348,6019,5968,152.009216,50.872815,0.942336,6112,87.170486,0.474253,338.405,0.654885,2.988024,1
349,7019,6747,163.045964,53.510640,0.944610,6916,92.685205,0.572750,362.407,0.645546,3.046982,1
350,8019,5875,154.179166,49.532220,0.946990,6028,86.488625,0.453318,339.389,0.640947,3.112705,1
351,9019,6443,163.589114,51.201700,0.949757,6689,90.573078,0.661907,361.637,0.619088,3.194994,1
352,10019,5933,159.662845,48.119059,0.953504,6108,86.914499,0.635701,351.027,0.605067,3.318079,1
353,11019,10113,164.718144,78.908439,0.877787,10323,113.473660,0.631431,396.226,0.809476,2.087459,0
354,12019,9663,163.012191,76.537098,0.882923,9928,110.920304,0.785610,393.900,0.782618,2.129845,0
355,13019,8996,158.694102,73.195766,0.887276,9262,107.023656,0.779279,383.554,0.768433,2.168078,0
356,14019,9769,166.282825,75.571373,0.890760,10004,111.527024,0.585391,398.253,0.774002,2.200341,0
357,15019,8332,154.989504,69.382657,0.894204,8565,102.998213,0.772913,368.452,0.771254,2.233836,0
358,16019,9354,165.213800,72.758434,0.897807,9531,109.132409,0.677041,389.467,0.774936,2.270717,0
359,17019,8317,157.623911,67.883489,0.902511,8623,102.905458,0.565782,372.483,0.753293,2.321977,0
360,18019,7094,150.314025,60.662921,0.914947,7219,95.038736,0.627954,346.240,0.743612,2.477857,0
361,20,3552,88.029378,53.176037,0.796930,3654,67.249884,0.623705,232.122,0.828419,1.655433,1
362,1020,6573,149.428835,57.098204,0.924117,6742,91.482258,0.510485,343.904,0.698392,2.617050,1
363,2020,5590,140.569148,51.456124,0.930593,5719,84.364738,0.798571,318.509,0.692434,2.731825,1
364,3020,4922,134.385553,47.900225,0.934319,5114,79.163660,0.542369,301.978,0.678267,2.805531,1
365,4020,5767,147.392529,51.402171,0.937218,5957,85.689979,0.482352,329.886,0.665935,2.867438,1
366,5020,6586,158.777109,54.230210,0.939864,6817,91.572680,0.574043,355.469,0.654980,2.927835,1
367,6020,5655,147.889318,49.493209,0.942338,5749,84.853813,0.841393,326.232,0.667712,2.988073,1
368,7020,7869,141.386571,72.387249,0.858997,8128,100.095564,0.628916,351.418,0.800721,1.953197,0
369,8020,6391,160.985695,51.718344,0.946991,6628,90.206840,0.514988,358.943,0.623344,3.112739,1
370,9020,5643,153.559732,48.062532,0.949757,5823,84.763735,0.469663,339.187,0.616370,3.194999,1
371,10020,6121,162.598335,49.001037,0.953510,6317,88.280798,0.495708,358.778,0.597559,3.318263,1
372,11020,10117,164.891632,78.986759,0.877803,10464,113.496099,0.766846,409.201,0.759256,2.087586,0
373,12020,8416,152.425845,71.564509,0.882930,8692,103.516105,0.589356,369.075,0.776401,2.129908,0
374,13020,8424,154.282353,71.160532,0.887278,8817,103.565293,0.760563,377.475,0.742937,2.168089,0
375,14020,7664,148.027180,67.269675,0.890777,7945,98.783136,0.622078,355.288,0.762964,2.200504,0
376,15020,7803,149.802057,67.060233,0.894204,8044,99.674912,0.781629,360.819,0.753169,2.233843,0
377,16020,8693,159.252309,70.131335,0.897812,8904,105.205852,0.748235,376.499,0.770641,2.270773,0
378,17020,7426,148.758766,64.061874,0.902523,7536,97.237220,0.552037,348.577,0.768011,2.322111,0
379,18020,6462,143.603620,57.944863,0.914977,6597,90.706526,0.795813,330.020,0.745584,2.478280,0
380,21,3852,92.208290,55.277012,0.800390,4023,70.032269,0.653990,245.517,0.803032,1.668113,1
381,1021,5476,137.118837,52.391577,0.924126,5658,83.500058,0.745643,316.490,0.686995,2.617192,1
382,2021,6973,157.803292,57.764695,0.930593,7302,94.224728,0.608146,361.340,0.671116,2.731829,1
383,3021,5103,135.891843,48.436440,0.934321,5203,80.606088,0.490862,305.200,0.688440,2.805570,1
384,4021,6599,156.116453,54.444479,0.937218,6733,91.663012,0.558008,348.837,0.681464,2.867443,1
385,5021,6368,155.800010,53.211609,0.939868,6558,90.044375,0.577858,349.348,0.655687,2.927933,1
386,6021,6396,156.841552,52.488099,0.942340,6536,90.242119,0.477599,348.146,0.663125,2.988136,1
387,7021,7724,139.610511,71.421777,0.859236,7890,99.169059,0.620701,345.605,0.812629,1.954733,0
388,8021,6757,165.669988,53.222989,0.946991,7013,92.753866,0.683768,368.642,0.624819,3.112752,1
389,9021,5275,148.377989,46.439769,0.949759,5538,81.953271,0.503724,339.261,0.575923,3.195063,1
390,10021,8055,146.108287,71.065687,0.873742,8266,101.271637,0.761054,355.238,0.802115,2.055961,0
391,11021,5669,161.553834,45.443386,0.959623,5819,84.958784,0.401033,349.273,0.583964,3.555057,1
392,12021,8526,153.602055,72.113727,0.882941,8772,104.190404,0.572984,372.850,0.770703,2.129997,0
393,13021,8805,157.111270,72.465261,0.887278,9049,105.881416,0.650872,378.055,0.774157,2.168091,0
394,14021,9042,160.833057,73.088101,0.890780,9227,107.296934,0.585811,381.399,0.781116,2.200537,0
395,15021,8641,158.003365,70.730459,0.894208,8849,104.890719,0.802768,373.257,0.779396,2.233880,0
396,16021,8267,155.010911,68.259459,0.897825,8408,102.595669,0.588860,363.783,0.785006,2.270907,0
397,17021,8722,161.783855,69.665120,0.902540,8891,105.381191,0.568431,377.398,0.769532,2.322308,0
398,18021,9916,177.708290,71.681218,0.915039,10135,112.362998,0.644775,411.598,0.735529,2.479147,0
399,22,3163,83.823270,50.024655,0.802400,3232,63.460670,0.584442,221.380,0.811021,1.675639,1
400,1022,5418,135.664182,51.831604,0.924138,5614,83.056679,0.512437,319.448,0.667188,2.617403,1
401,2022,6019,145.911839,53.410877,0.930596,6170,87.542155,0.507675,333.360,0.680624,2.731875,1
402,3022,7008,114.129122,80.448752,0.709314,7142,94.460906,0.811111,319.104,0.864847,1.418656,0
403,4022,5844,147.170469,51.324073,0.937220,5985,86.260141,0.600802,328.847,0.679098,2.867474,1
404,5022,6759,160.236331,54.725372,0.939871,6952,92.767592,0.643714,356.477,0.668389,2.928008,1
405,6022,4773,136.047933,45.528466,0.942342,4900,77.956221,0.463578,307.936,0.632529,2.988195,1
406,7022,8458,146.712900,75.051728,0.859250,8694,103.774082,0.596054,362.403,0.809271,1.954824,0
407,8022,6567,163.403423,52.492308,0.946997,6765,91.440495,0.550923,361.712,0.630741,3.112902,1
408,9022,6616,166.258554,52.035459,0.949760,6842,91.781005,0.811779,367.508,0.615562,3.195101,1
409,10022,5896,159.184949,47.966160,0.953522,6070,86.643063,0.650773,348.347,0.610581,3.318693,1
410,11022,9296,157.967669,75.669011,0.877806,9634,108.793542,0.661967,387.987,0.776018,2.087614,0
411,12022,9843,164.244930,77.110124,0.882942,10116,111.948635,0.805153,396.298,0.787578,2.130005,0
412,13022,8092,150.273021,69.309189,0.887285,8293,101.503963,0.641459,361.432,0.778417,2.168154,0
413,14022,7505,146.210108,66.442735,0.890781,7703,97.753070,0.686391,350.109,0.769403,2.200543,0
414,15022,7641,148.156545,66.322140,0.894209,7776,98.634798,0.610694,351.510,0.777114,2.233893,0
415,16022,8764,160.241610,70.559953,0.897834,8967,105.634613,0.759840,378.013,0.770724,2.270999,0
416,17022,8040,155.345950,66.892643,0.902541,8270,101.177300,0.735321,369.081,0.741690,2.322317,0
417,18022,8772,167.389581,67.514511,0.915051,9044,105.682815,0.623011,392.519,0.715463,2.479313,0
418,23,3910,92.589323,55.111403,0.803560,4067,70.557541,0.622810,252.523,0.770521,1.680039,1
419,1023,5593,137.789775,52.642793,0.924141,5711,84.387373,0.543802,310.779,0.727698,2.617448,1
420,2023,5024,132.840793,48.625825,0.930597,5131,79.979719,0.571949,300.200,0.700548,2.731898,1
421,3023,6346,109.336771,76.756730,0.712156,6547,89.888699,0.616356,308.191,0.839595,1.424458,0
422,4023,6041,149.848250,52.257482,0.937221,6207,87.701996,0.718312,339.655,0.658025,2.867498,1
423,5023,6439,157.026000,53.627815,0.939874,6608,90.544958,0.480272,351.365,0.655407,2.928070,1
424,6023,6191,155.134351,51.914891,0.942344,6340,88.784154,0.814605,344.493,0.655556,2.988244,1
425,7023,7241,168.823661,55.405906,0.944612,7428,96.018371,0.612295,375.771,0.644409,3.047034,1
426,8023,6217,127.146125,63.636038,0.865739,6443,88.970390,0.753302,315.937,0.782690,1.998021,0
427,9023,6337,161.691264,50.605943,0.949760,6501,89.824935,0.520279,353.601,0.636893,3.195104,1
428,10023,6447,166.479079,50.157165,0.953535,6608,90.601188,0.442181,362.042,0.618087,3.319148,1
429,11023,9077,156.467101,74.947563,0.877816,9271,107.504397,0.802209,380.684,0.787087,2.087688,0
430,12023,9652,162.764593,76.414959,0.882942,9958,110.857152,0.644498,394.017,0.781263,2.130010,0
431,13023,9225,160.665116,74.100221,0.887291,9661,108.377280,0.748539,399.962,0.724667,2.168214,0
432,14023,8712,157.027786,71.358405,0.890782,8897,105.320762,0.566745,373.032,0.786748,2.200551,0
433,15023,8335,154.833440,69.310941,0.894210,8591,103.016754,0.557525,369.797,0.765929,2.233896,0
434,16023,8006,153.340644,67.521137,0.897834,8196,100.963141,0.587295,363.303,0.762233,2.271002,0
435,17023,9538,168.878588,72.719001,0.902543,9756,110.200539,0.589821,400.453,0.747419,2.322345,0
436,18023,8901,168.688263,68.033572,0.915064,9045,106.457058,0.574110,387.029,0.746727,2.479486,0
437,24,3505,88.001794,52.277039,0.804432,3586,66.803477,0.594773,229.044,0.839576,1.683374,1
438,1024,5404,135.182299,51.643491,0.924151,5540,82.949301,0.766634,308.518,0.713451,2.617606,1
439,2024,5853,144.532245,52.902217,0.930606,6027,86.326537,0.500899,331.306,0.670085,2.732064,1
440,3024,4077,122.706141,43.734269,0.934328,4207,72.048578,0.584432,281.458,0.646731,2.805721,1
441,4024,5243,139.657904,48.702907,0.937223,5410,81.704314,0.556759,312.927,0.672827,2.867548,1
442,5024,5975,150.511743,51.402034,0.939876,6127,87.221593,0.476932,332.541,0.678981,2.928128,1
443,6024,5726,149.321793,49.968716,0.942347,5918,85.384833,0.522636,334.455,0.643259,2.988306,1
444,7024,6721,163.150272,53.542555,0.944615,6964,92.506448,0.539233,367.775,0.624424,3.047114,1
445,8024,6921,167.135634,53.688379,0.947002,7117,93.872738,0.447729,369.551,0.636839,3.113069,1
446,9024,5362,148.773794,46.562559,0.949761,5552,82.626330,0.563590,333.189,0.606953,3.195138,1
447,10024,5857,158.670854,47.803106,0.953538,5987,86.356031,0.435562,343.401,0.624140,3.319258,1
448,11024,7113,138.402168,66.292962,0.877822,7260,95.165923,0.736335,335.265,0.795218,2.087735,0
449,12024,8698,154.996632,72.764715,0.882954,8976,105.236104,0.627697,375.848,0.773757,2.130107,0
450,13024,7915,148.873196,68.656772,0.887309,8115,100.387703,0.792848,356.105,0.784340,2.168369,0
451,14024,5813,128.648218,58.461784,0.890782,5985,86.031049,0.583166,310.242,0.758943,2.200552,0
452,15024,8286,154.327510,69.083529,0.894213,8522,102.713499,0.662033,366.956,0.773262,2.233926,0
453,16024,8554,158.223040,69.667852,0.897844,8760,104.361349,0.716716,374.821,0.765123,2.271105,0
454,17024,8827,162.271343,69.873312,0.902545,8971,106.013610,0.553556,381.682,0.761412,2.322365,0
455,18024,8284,163.097228,65.748698,0.915145,8500,102.701102,0.513896,387.190,0.694387,2.480615,0
456,25,2647,76.789043,45.529112,0.805268,2710,58.053984,0.598192,200.587,0.826720,1.686592,1
457,1025,6654,150.115947,57.348339,0.924151,6845,92.044206,0.762025,344.179,0.705869,2.617616,1
458,2025,6135,147.783368,54.091278,0.930608,6289,88.381698,0.507192,333.524,0.693059,2.732111,1
459,3025,5467,141.345169,50.375839,0.934332,5648,83.431412,0.484405,327.082,0.642164,2.805813,1
460,4025,5624,144.594568,50.422622,0.937228,5840,84.620915,0.517245,333.803,0.634271,2.867653,1
461,5025,5345,142.514505,48.668793,0.939882,5473,82.495245,0.497117,319.900,0.656340,2.928252,1
462,6025,6603,160.069895,53.563367,0.942351,6730,91.690789,0.470903,355.170,0.657777,2.988421,1
463,7025,6334,158.185591,51.912634,0.944617,6516,89.803671,0.559590,351.327,0.644859,3.047150,1
464,8025,6018,155.357714,49.904534,0.947003,6190,87.534882,0.601499,345.999,0.631702,3.113098,1
465,9025,6601,165.149944,51.684107,0.949769,6738,91.676901,0.452743,361.726,0.633958,3.195372,1
